year,round,circuit_id,driver_id,team_id,fp_pos,driver_form,air_temp,rainfall,grid_position,finish_position,safety_car
2022,1,3,10,4,,15.0,23.617791411042944,0,1.0,1.0,1
2022,1,3,19,4,,15.0,23.617791411042944,0,3.0,2.0,1
2022,1,3,6,8,,15.0,23.617791411042944,0,5.0,3.0,1
2022,1,3,18,8,,15.0,23.617791411042944,0,9.0,4.0,1
2022,1,3,11,5,,15.0,23.617791411042944,0,7.0,5.0,1
2022,1,3,3,0,,15.0,23.617791411042944,0,6.0,6.0,1
2022,1,3,14,2,,15.0,23.617791411042944,0,11.0,7.0,1
2022,1,3,22,1,,15.0,23.617791411042944,0,16.0,8.0,1
2022,1,3,1,2,,15.0,23.617791411042944,0,8.0,9.0,1
2022,1,3,25,0,,15.0,23.617791411042944,0,15.0,10.0,1
2022,1,3,12,5,,15.0,23.617791411042944,0,12.0,11.0,1
2022,1,3,21,3,,15.0,23.617791411042944,0,19.0,12.0,1
2022,1,3,0,11,,15.0,23.617791411042944,0,14.0,13.0,1
2022,1,3,17,7,,15.0,23.617791411042944,0,18.0,14.0,1
2022,1,3,13,7,,15.0,23.617791411042944,0,13.0,15.0,1
2022,1,3,8,11,,15.0,23.617791411042944,0,20.0,16.0,1
2022,1,3,7,3,,15.0,23.617791411042944,0,17.0,17.0,1
2022,1,3,15,10,,15.0,23.617791411042944,0,4.0,18.0,1
2022,1,3,23,10,,15.0,23.617791411042944,0,2.0,19.0,1
2022,1,3,5,1,,15.0,23.617791411042944,0,10.0,20.0,1
2022,2,17,23,10,,19.0,25.42039473684211,0,4.0,1.0,1
2022,2,17,10,4,,1.0,25.42039473684211,0,2.0,2.0,1
2022,2,17,19,4,,2.0,25.42039473684211,0,3.0,3.0,1
2022,2,17,15,10,,18.0,25.42039473684211,0,1.0,4.0,1
2022,2,17,18,8,,4.0,25.42039473684211,0,6.0,5.0,1
2022,2,17,14,2,,7.0,25.42039473684211,0,5.0,6.0,1
2022,2,17,13,7,,15.0,25.42039473684211,0,11.0,7.0,1
2022,2,17,5,1,,20.0,25.42039473684211,0,9.0,8.0,1
2022,2,17,11,5,,5.0,25.42039473684211,0,10.0,9.0,1
2022,2,17,6,8,,3.0,25.42039473684211,0,15.0,10.0,1
2022,2,17,25,0,,10.0,25.42039473684211,0,12.0,11.0,1
2022,2,17,7,3,,17.0,25.42039473684211,0,17.0,12.0,1
2022,2,17,21,3,,12.0,25.42039473684211,0,13.0,13.0,1
2022,2,17,0,11,,13.0,25.42039473684211,0,16.0,14.0,1
2022,2,17,3,0,,6.0,25.42039473684211,0,8.0,15.0,1
2022,2,17,1,2,,9.0,25.42039473684211,0,7.0,16.0,1
2022,2,17,17,7,,14.0,25.42039473684211,0,14.0,17.0,1
2022,2,17,8,11,,16.0,25.42039473684211,0,18.0,18.0,1
2022,2,17,22,1,,8.0,25.42039473684211,0,19.0,19.0,1
2022,2,17,12,5,,11.0,25.42039473684211,0,20.0,20.0,1
2022,3,1,10,4,,1.5,26.69743589743589,0,1.0,1.0,1
2022,3,1,15,10,,11.0,26.69743589743589,0,3.0,2.0,1
2022,3,1,18,8,,4.5,26.69743589743589,0,6.0,3.0,1
2022,3,1,6,8,,6.5,26.69743589743589,0,5.0,4.0,1
2022,3,1,13,7,,11.0,26.69743589743589,0,4.0,5.0,1
2022,3,1,17,7,,15.5,26.69743589743589,0,7.0,6.0,1
2022,3,1,14,2,,6.5,26.69743589743589,0,8.0,7.0,1
2022,3,1,3,0,,10.5,26.69743589743589,0,12.0,8.0,1
2022,3,1,5,1,,14.0,26.69743589743589,0,11.0,9.0,1
2022,3,1,0,11,,13.5,26.69743589743589,0,20.0,10.0,1
2022,3,1,25,0,,10.5,26.69743589743589,0,14.0,11.0,1
2022,3,1,21,3,,12.5,26.69743589743589,0,19.0,12.0,1
2022,3,1,12,5,,15.5,26.69743589743589,0,15.0,13.0,1
2022,3,1,11,5,,7.0,26.69743589743589,0,16.0,14.0,1
2022,3,1,22,1,,13.5,26.69743589743589,0,13.0,15.0,1
2022,3,1,8,11,,17.0,26.69743589743589,0,18.0,16.0,1
2022,3,1,1,2,,12.5,26.69743589743589,0,10.0,17.0,1
2022,3,1,23,10,,10.0,26.69743589743589,0,2.0,18.0,1
2022,3,1,24,3,,15.0,26.69743589743589,0,17.0,19.0,1
2022,3,1,19,4,,2.5,26.69743589743589,0,9.0,20.0,1
2022,5,15,23,10,,12.666666666666666,30.617283950617285,1,3.0,1.0,1
2022,5,15,10,4,,1.3333333333333333,30.617283950617285,1,1.0,2.0,1
2022,5,15,19,4,,8.333333333333334,30.617283950617285,1,2.0,3.0,1
2022,5,15,15,10,,8.0,30.617283950617285,1,4.0,4.0,1
2022,5,15,18,8,,4.0,30.617283950617285,1,12.0,5.0,1
2022,5,15,6,8,,5.666666666666667,30.617283950617285,1,6.0,6.0,1
2022,5,15,3,0,,9.666666666666666,30.617283950617285,1,5.0,7.0,1
2022,5,15,14,2,,6.666666666666667,30.617283950617285,1,20.0,8.0,1
2022,5,15,0,11,,12.333333333333334,30.617283950617285,1,18.0,9.0,1
2022,5,15,21,3,,12.333333333333334,30.617283950617285,1,0.0,10.0,1
2022,5,15,1,2,,14.0,30.617283950617285,1,11.0,11.0,1
2022,5,15,22,1,,14.0,30.617283950617285,1,9.0,12.0,1
2022,5,15,17,7,,12.333333333333334,30.617283950617285,1,14.0,13.0,1
2022,5,15,8,11,,16.666666666666668,30.617283950617285,1,19.0,14.0,1
2022,5,15,12,5,,14.666666666666666,30.617283950617285,1,15.0,15.0,1
2022,5,15,11,5,,9.333333333333334,30.617283950617285,1,16.0,16.0,1
2022,5,15,24,3,,19.0,30.617283950617285,1,0.0,17.0,1
2022,5,15,5,1,,12.333333333333334,30.617283950617285,1,7.0,18.0,1
2022,5,15,13,7,,9.0,30.617283950617285,1,8.0,19.0,1
2022,5,15,25,0,,10.666666666666666,30.617283950617285,1,17.0,20.0,1
2022,6,19,23,10,,6.666666666666667,36.56585365853658,0,2.0,1.0,0
2022,6,19,15,10,,3.3333333333333335,36.56585365853658,0,5.0,2.0,0
2022,6,19,18,8,,4.333333333333333,36.56585365853658,0,4.0,3.0,0
2022,6,19,19,4,,8.666666666666666,36.56585365853658,0,3.0,4.0,0
2022,6,19,6,8,,6.666666666666667,36.56585365853658,0,6.0,5.0,0
2022,6,19,3,0,,10.0,36.56585365853658,0,7.0,6.0,0
2022,6,19,14,2,,7.0,36.56585365853658,0,12.0,7.0,0
2022,6,19,13,7,,10.333333333333334,36.56585365853658,0,11.0,8.0,0
2022,6,19,1,2,,14.666666666666666,36.56585365853658,0,20.0,9.0,0
2022,6,19,22,1,,15.333333333333334,36.56585365853658,0,13.0,10.0,0
2022,6,19,24,3,,18.0,36.56585365853658,0,16.0,11.0,0
2022,6,19,17,7,,12.0,36.56585365853658,0,9.0,12.0,0
2022,6,19,5,1,,11.666666666666666,36.56585365853658,0,14.0,13.0,0
2022,6,19,12,5,,16.0,36.56585365853658,0,10.0,14.0,0
2022,6,19,21,3,,11.666666666666666,36.56585365853658,0,17.0,15.0,0
2022,6,19,8,11,,16.0,36.56585365853658,0,19.0,16.0,0
2022,6,19,11,5,,13.0,36.56585365853658,0,8.0,17.0,0
2022,6,19,0,11,,11.0,36.56585365853658,0,18.0,18.0,0
2022,6,19,25,0,,14.0,36.56585365853658,0,15.0,19.0,0
2022,6,19,10,4,,1.6666666666666667,36.56585365853658,0,1.0,20.0,0
2022,7,16,15,10,,2.6666666666666665,22.27469387755102,1,3.0,1.0,1
2022,7,16,19,4,,9.0,22.27469387755102,1,2.0,2.0,1
2022,7,16,23,10,,6.666666666666667,22.27469387755102,1,4.0,3.0,1
2022,7,16,10,4,,7.666666666666667,22.27469387755102,1,1.0,4.0,1
2022,7,16,18,8,,3.6666666666666665,22.27469387755102,1,6.0,5.0,1
2022,7,16,13,7,,10.666666666666666,22.27469387755102,1,5.0,6.0,1
2022,7,16,1,2,,12.333333333333334,22.27469387755102,1,7.0,7.0,1
2022,7,16,6,8,,5.0,22.27469387755102,1,8.0,8.0,1
2022,7,16,3,0,,7.0,22.27469387755102,1,12.0,9.0,1
2022,7,16,24,3,,15.666666666666666,22.27469387755102,1,9.0,10.0,1
2022,7,16,5,1,,13.333333333333334,22.27469387755102,1,17.0,11.0,1
2022,7,16,14,2,,7.333333333333333,22.27469387755102,1,10.0,12.0,1
2022,7,16,17,7,,10.333333333333334,22.27469387755102,1,14.0,13.0,1
2022,7,16,21,3,,12.333333333333334,22.27469387755102,1,18.0,14.0,1
2022,7,16,8,11,,15.333333333333334,22.27469387755102,1,19.0,15.0,1
2022,7,16,25,0,,16.666666666666668,22.27469387755102,1,20.0,16.0,1
2022,7,16,22,1,,12.333333333333334,22.27469387755102,1,11.0,17.0,1
2022,7,16,0,11,,12.333333333333334,22.27469387755102,1,16.0,18.0,1
2022,7,16,12,5,,14.0,22.27469387755102,1,15.0,19.0,1
2022,7,16,11,5,,15.666666666666666,22.27469387755102,1,13.0,20.0,1
2022,8,2,23,10,,1.6666666666666667,25.43540372670808,0,3.0,1.0,1
2022,8,2,15,10,,2.3333333333333335,25.43540372670808,0,2.0,2.0,1
2022,8,2,18,8,,4.333333333333333,25.43540372670808,0,5.0,3.0,1
2022,8,2,6,8,,6.333333333333333,25.43540372670808,0,7.0,4.0,1
2022,8,2,5,1,,14.0,25.43540372670808,0,6.0,5.0,1
2022,8,2,24,3,,12.666666666666666,25.43540372670808,0,9.0,6.0,1
2022,8,2,1,2,,9.0,25.43540372670808,0,10.0,7.0,1
2022,8,2,17,7,,12.666666666666666,25.43540372670808,0,12.0,8.0,1
2022,8,2,13,7,,11.0,25.43540372670808,0,11.0,9.0,1
2022,8,2,14,2,,9.0,25.43540372670808,0,13.0,10.0,1
2022,8,2,3,0,,7.333333333333333,25.43540372670808,0,15.0,11.0,1
2022,8,2,0,11,,15.0,25.43540372670808,0,17.0,12.0,1
2022,8,2,22,1,,13.0,25.43540372670808,0,8.0,13.0,1
2022,8,2,12,5,,16.0,25.43540372670808,0,20.0,14.0,1
2022,8,2,8,11,,15.0,25.43540372670808,0,18.0,15.0,1
2022,8,2,21,3,,13.0,25.43540372670808,0,19.0,16.0,1
2022,8,2,11,5,,17.666666666666668,25.43540372670808,0,16.0,17.0,1
2022,8,2,25,0,,18.333333333333332,25.43540372670808,0,14.0,18.0,1
2022,8,2,10,4,,8.666666666666666,25.43540372670808,0,1.0,19.0,1
2022,8,2,19,4,,3.0,25.43540372670808,0,4.0,20.0,1
2022,9,6,23,10,,1.6666666666666667,20.762962962962963,0,1.0,1.0,1
2022,9,6,19,4,,8.666666666666666,20.762962962962963,0,3.0,2.0,1
2022,9,6,6,8,,5.666666666666667,20.762962962962963,0,4.0,3.0,1
2022,9,6,18,8,,3.6666666666666665,20.762962962962963,0,8.0,4.0,1
2022,9,6,10,4,,14.333333333333334,20.762962962962963,0,19.0,5.0,1
2022,9,6,14,2,,9.666666666666666,20.762962962962963,0,7.0,6.0,1
2022,9,6,3,0,,8.666666666666666,20.762962962962963,0,11.0,7.0,1
2022,9,6,25,0,,17.666666666666668,20.762962962962963,0,10.0,8.0,1
2022,9,6,1,2,,7.666666666666667,20.762962962962963,0,2.0,9.0,1
2022,9,6,21,3,,15.0,20.762962962962963,0,17.0,10.0,1
2022,9,6,17,7,,11.0,20.762962962962963,0,9.0,11.0,1
2022,9,6,24,3,,9.0,20.762962962962963,0,16.0,12.0,1
2022,9,6,0,11,,16.0,20.762962962962963,0,12.0,13.0,1
2022,9,6,5,1,,9.666666666666666,20.762962962962963,0,15.0,14.0,1
2022,9,6,13,7,,7.666666666666667,20.762962962962963,0,14.0,15.0,1
2022,9,6,8,11,,15.333333333333334,20.762962962962963,0,18.0,16.0,1
2022,9,6,11,5,,18.0,20.762962962962963,0,5.0,17.0,1
2022,9,6,22,1,,13.333333333333334,20.762962962962963,0,20.0,18.0,1
2022,9,6,12,5,,15.666666666666666,20.762962962962963,0,6.0,19.0,1
2022,9,6,15,10,,1.6666666666666667,20.762962962962963,0,13.0,20.0,1
2022,10,5,19,4,,8.0,18.25320197044335,1,1.0,1.0,1
2022,10,5,15,10,,7.666666666666667,18.25320197044335,1,4.0,2.0,1
2022,10,5,6,8,,5.0,18.25320197044335,1,5.0,3.0,1
2022,10,5,10,4,,9.333333333333334,18.25320197044335,1,3.0,4.0,1
2022,10,5,1,2,,7.666666666666667,18.25320197044335,1,7.0,5.0,1
2022,10,5,13,7,,10.0,18.25320197044335,1,6.0,6.0,1
2022,10,5,23,10,,1.6666666666666667,18.25320197044335,1,2.0,7.0,1
2022,10,5,12,5,,17.333333333333332,18.25320197044335,1,19.0,8.0,1
2022,10,5,24,3,,9.333333333333334,18.25320197044335,1,18.0,9.0,1
2022,10,5,11,5,,18.0,18.25320197044335,1,17.0,10.0,1
2022,10,5,21,3,,13.333333333333334,18.25320197044335,1,20.0,11.0,1
2022,10,5,8,11,,15.333333333333334,18.25320197044335,1,10.0,12.0,1
2022,10,5,17,7,,10.666666666666666,18.25320197044335,1,14.0,13.0,1
2022,10,5,22,1,,16.0,18.25320197044335,1,13.0,14.0,1
2022,10,5,14,2,,9.333333333333334,18.25320197044335,1,15.0,15.0,1
2022,10,5,5,1,,10.0,18.25320197044335,1,11.0,16.0,1
2022,10,5,3,0,,9.0,18.25320197044335,1,12.0,17.0,1
2022,10,5,18,8,,4.0,18.25320197044335,1,8.0,18.0,1
2022,10,5,25,0,,14.0,18.25320197044335,1,9.0,19.0,1
2022,10,5,0,11,,14.333333333333334,18.25320197044335,1,16.0,20.0,1
2022,12,9,23,10,,3.0,30.164843750000003,0,2.0,1.0,1
2022,12,9,6,8,,3.3333333333333335,30.164843750000003,0,4.0,2.0,1
2022,12,9,18,8,,8.333333333333334,30.164843750000003,0,6.0,3.0,1
2022,12,9,15,10,,8.0,30.164843750000003,0,3.0,4.0,1
2022,12,9,19,4,,7.666666666666667,30.164843750000003,0,19.0,5.0,1
2022,12,9,1,2,,7.0,30.164843750000003,0,7.0,6.0,1
2022,12,9,13,7,,10.0,30.164843750000003,0,5.0,7.0,1
2022,12,9,14,2,,10.333333333333334,30.164843750000003,0,10.0,8.0,1
2022,12,9,17,7,,10.666666666666666,30.164843750000003,0,9.0,9.0,1
2022,12,9,21,3,,12.333333333333334,30.164843750000003,0,15.0,10.0,1
2022,12,9,24,3,,9.0,30.164843750000003,0,12.0,11.0,1
2022,12,9,5,1,,11.666666666666666,30.164843750000003,0,14.0,12.0,1
2022,12,9,0,11,,15.0,30.164843750000003,0,13.0,13.0,1
2022,12,9,3,0,,11.666666666666666,30.164843750000003,0,11.0,14.0,1
2022,12,9,12,5,,13.666666666666666,30.164843750000003,0,17.0,15.0,1
2022,12,9,25,0,,15.0,30.164843750000003,0,16.0,16.0,1
2022,12,9,8,11,,14.333333333333334,30.164843750000003,0,18.0,17.0,1
2022,12,9,11,5,,14.666666666666666,30.164843750000003,0,20.0,18.0,1
2022,12,9,10,4,,9.333333333333334,30.164843750000003,0,1.0,19.0,1
2022,12,9,22,1,,15.0,30.164843750000003,0,8.0,20.0,1
2022,13,10,23,10,,3.0,18.55988023952096,1,10.0,1.0,1
2022,13,10,6,8,,2.6666666666666665,18.55988023952096,1,7.0,2.0,1
2022,13,10,18,8,,8.333333333333334,18.55988023952096,1,1.0,3.0,1
2022,13,10,19,4,,2.6666666666666665,18.55988023952096,1,2.0,4.0,1
2022,13,10,15,10,,8.666666666666666,18.55988023952096,1,11.0,5.0,1
2022,13,10,10,4,,9.333333333333334,18.55988023952096,1,3.0,6.0,1
2022,13,10,13,7,,9.333333333333334,18.55988023952096,1,4.0,7.0,1
2022,13,10,1,2,,6.666666666666667,18.55988023952096,1,6.0,8.0,1
2022,13,10,14,2,,9.666666666666666,18.55988023952096,1,5.0,9.0,1
2022,13,10,24,3,,10.666666666666666,18.55988023952096,1,18.0,10.0,1
2022,13,10,21,3,,10.333333333333334,18.55988023952096,1,14.0,11.0,1
2022,13,10,5,1,,14.0,18.55988023952096,1,0.0,12.0,1
2022,13,10,25,0,,14.333333333333334,18.55988023952096,1,12.0,13.0,1
2022,13,10,12,5,,14.0,18.55988023952096,1,15.0,14.0,1
2022,13,10,17,7,,11.0,18.55988023952096,1,9.0,15.0,1
2022,13,10,11,5,,15.0,18.55988023952096,1,13.0,16.0,1
2022,13,10,0,11,,15.333333333333334,18.55988023952096,1,17.0,17.0,1
2022,13,10,8,11,,15.0,18.55988023952096,1,19.0,18.0,1
2022,13,10,22,1,,17.333333333333332,18.55988023952096,1,16.0,19.0,1
2022,13,10,3,0,,12.666666666666666,18.55988023952096,1,8.0,20.0,1
2022,14,4,23,10,,3.0,21.78717948717949,0,14.0,1.0,1
2022,14,4,15,10,,3.6666666666666665,21.78717948717949,0,2.0,2.0,1
2022,14,4,19,4,,3.3333333333333335,21.78717948717949,0,1.0,3.0,1
2022,14,4,18,8,,8.0,21.78717948717949,0,5.0,4.0,1
2022,14,4,1,2,,6.333333333333333,21.78717948717949,0,3.0,5.0,1
2022,14,4,10,4,,9.666666666666666,21.78717948717949,0,15.0,6.0,1
2022,14,4,14,2,,10.666666666666666,21.78717948717949,0,16.0,7.0,1
2022,14,4,24,3,,10.0,21.78717948717949,0,10.0,8.0,1
2022,14,4,5,1,,13.333333333333334,21.78717948717949,0,0.0,9.0,1
2022,14,4,0,11,,16.666666666666668,21.78717948717949,0,6.0,10.0,1
2022,14,4,21,3,,10.666666666666666,21.78717948717949,0,9.0,11.0,1
2022,14,4,13,7,,6.666666666666667,21.78717948717949,0,17.0,12.0,1
2022,14,4,22,1,,17.666666666666668,21.78717948717949,0,0.0,13.0,1
2022,14,4,25,0,,16.0,21.78717948717949,0,18.0,14.0,1
2022,14,4,17,7,,12.333333333333334,21.78717948717949,0,7.0,15.0,1
2022,14,4,11,5,,14.666666666666666,21.78717948717949,0,12.0,16.0,1
2022,14,4,12,5,,12.333333333333334,21.78717948717949,0,19.0,17.0,1
2022,14,4,8,11,,15.666666666666666,21.78717948717949,0,11.0,18.0,1
2022,14,4,3,0,,17.0,21.78717948717949,0,13.0,19.0,1
2022,14,4,6,8,,2.3333333333333335,21.78717948717949,0,4.0,20.0,1
2022,15,7,23,10,,1.0,22.73006134969325,0,1.0,1.0,1
2022,15,7,18,8,,3.3333333333333335,22.73006134969325,0,6.0,2.0,1
2022,15,7,10,4,,10.333333333333334,22.73006134969325,0,2.0,3.0,1
2022,15,7,6,8,,8.0,22.73006134969325,0,4.0,4.0,1
2022,15,7,15,10,,3.6666666666666665,22.73006134969325,0,5.0,5.0,1
2022,15,7,1,2,,6.333333333333333,22.73006134969325,0,13.0,6.0,1
2022,15,7,13,7,,8.666666666666666,22.73006134969325,0,7.0,7.0,1
2022,15,7,19,4,,4.0,22.73006134969325,0,3.0,8.0,1
2022,15,7,14,2,,8.0,22.73006134969325,0,12.0,9.0,1
2022,15,7,21,3,,10.666666666666666,22.73006134969325,0,10.0,10.0,1
2022,15,7,5,1,,11.0,22.73006134969325,0,11.0,11.0,1
2022,15,7,0,11,,13.333333333333334,22.73006134969325,0,15.0,12.0,1
2022,15,7,12,5,,15.333333333333334,22.73006134969325,0,8.0,13.0,1
2022,15,7,24,3,,9.666666666666666,22.73006134969325,0,19.0,14.0,1
2022,15,7,11,5,,16.666666666666668,22.73006134969325,0,18.0,15.0,1
2022,15,7,25,0,,14.333333333333334,22.73006134969325,0,14.0,16.0,1
2022,15,7,17,7,,13.0,22.73006134969325,0,17.0,17.0,1
2022,15,7,8,11,,17.666666666666668,22.73006134969325,0,20.0,18.0,1
2022,15,7,3,0,,17.666666666666668,22.73006134969325,0,16.0,19.0,1
2022,15,7,22,1,,17.333333333333332,22.73006134969325,0,9.0,20.0,1
2022,16,11,23,10,,1.0,27.73469387755102,0,7.0,1.0,1
2022,16,11,10,4,,5.0,27.73469387755102,0,1.0,2.0,1
2022,16,11,18,8,,3.0,27.73469387755102,0,2.0,3.0,1
2022,16,11,19,4,,5.0,27.73469387755102,0,18.0,4.0,1
2022,16,11,6,8,,8.666666666666666,27.73469387755102,0,19.0,5.0,1
2022,16,11,15,10,,4.0,27.73469387755102,0,13.0,6.0,1
2022,16,11,13,7,,8.666666666666666,27.73469387755102,0,3.0,7.0,1
2022,16,11,5,1,,10.666666666666666,27.73469387755102,0,5.0,8.0,1
2022,16,11,4,11,20.0,15.0,27.73469387755102,0,8.0,9.0,1
2022,16,11,25,0,,14.333333333333334,27.73469387755102,0,9.0,10.0,1
2022,16,11,14,2,,8.333333333333334,27.73469387755102,0,14.0,11.0,1
2022,16,11,12,5,,14.666666666666666,27.73469387755102,0,17.0,12.0,1
2022,16,11,3,0,,19.333333333333332,27.73469387755102,0,15.0,13.0,1
2022,16,11,22,1,,17.333333333333332,27.73469387755102,0,20.0,14.0,1
2022,16,11,8,11,,18.0,27.73469387755102,0,10.0,15.0,1
2022,16,11,11,5,,15.666666666666666,27.73469387755102,0,16.0,16.0,1
2022,16,11,17,7,,15.666666666666666,27.73469387755102,0,4.0,17.0,1
2022,16,11,21,3,,10.666666666666666,27.73469387755102,0,12.0,18.0,1
2022,16,11,1,2,,6.333333333333333,27.73469387755102,0,6.0,19.0,1
2022,16,11,24,3,,10.666666666666666,27.73469387755102,0,11.0,20.0,1
2022,17,18,15,10,,4.333333333333333,26.23254901960784,1,2.0,1.0,1
2022,17,18,10,4,,3.6666666666666665,26.23254901960784,1,1.0,2.0,1
